product_manufacturing_country,product_price_usd,warranty_period_months,customer_review_count,customer_average_rating,material_quality_score,supplier_reliability_rating,product_age_days,market_demand_index,predicted_return_rate_percent,predicted_defect_probability_percent
USA,23.370948818777144,25.0,4783.0,4.245063666346572,2.0,3.5750859277767115,791.0,24.0,48.30356301756702,6.475730900597292
Mexico,122.78882664691628,4.0,3993.0,3.230455522544601,1.0,0.9397254257647769,670.0,,59.25571200038382,52.974556087448
USA,453.41002596869083,26.0,1951.0,1.1154769606717405,4.0,1.3221929255758171,1158.0,91.0,91.44884136561706,82.91546751932502
USA,323.54925368079347,27.0,295.0,4.99259121421007,4.0,2.9781544690361352,1294.0,59.0,34.04603281740897,12.040956096961503
Vietnam,121.15507679551764,36.0,521.0,3.5591492722385607,2.0,1.0680647781610537,938.0,3.0,70.73138227444166,37.12291077840498
USA,117.38103443396437,39.0,685.0,4.326313400634248,1.0,0.5910584910879233,944.0,47.0,68.15656462063842,32.44110520933085
China,432.682869862121,6.0,3615.0,2.658267414633158,3.0,0.973543921182368,1091.0,66.0,76.09419218638308,60.8796648654314
China,447.9411790557528,18.0,1620.0,1.2089161300025886,3.0,0.9673092712612126,8.0,41.0,93.53180264800677,95.86401471706957
India,135.50423457143648,53.0,4009.0,1.3307127793488158,3.0,3.835049833290364,237.0,22.0,93.26795008296374,50.87384223194149
Germany,216.0500754575008,21.0,504.0,4.084376814049698,4.0,4.324846461971255,1245.0,46.0,35.63540853451385,6.9890444247238515
Mexico,418.9519119278754,17.0,3464.0,1.8501003169696788,3.0,4.162977933862041,569.0,84.0,68.14126875459414,55.00848068522856
USA,387.7936449188438,14.0,4743.0,4.425296029458518,4.0,4.9604092424050075,897.0,42.0,32.2319097610544,3.161290862779645
USA,408.8188922173814,32.0,627.0,2.009522210792667,5.0,4.486940237791263,213.0,44.0,73.2595097423863,50.372759263643175
Vietnam,264.0151134861047,38.0,950.0,2.036744835599567,2.0,2.4213101374907513,981.0,63.0,80.27719390892996,58.9592016998555
Germany,456.65903366953484,50.0,2802.0,1.3914495528636284,5.0,2.520123529602925,586.0,81.0,99.21641012704427,82.26055021055743
China,169.71625653767327,4.0,1773.0,1.561813936029159,1.0,1.8852913163424276,313.0,23.0,79.88808294081682,63.925196518259426
Mexico,86.76934583028384,39.0,810.0,1.5087150409885615,3.0,1.4824908077117716,578.0,40.0,93.59163309261218,74.95921859372203
India,357.27884295678376,36.0,1866.0,1.1687020114329751,4.0,4.062830490651478,839.0,3.0,86.05536925571221,62.973954314937664
China,274.2836638433792,58.0,55.0,1.9472259212039256,4.0,3.370564758285413,347.0,94.0,81.22462661327654,52.487124469878644
Germany,428.7470267166457,4.0,4259.0,1.0899433811854427,4.0,1.1312596704490827,348.0,62.0,84.60300659801956,86.94190588095265
India,49.768032071110326,36.0,3870.0,3.8140569912453586,2.0,3.6549990483623964,54.0,12.0,49.69640937267991,16.22967587046339
Vietnam,423.40927768465275,42.0,2536.0,3.465050757157767,1.0,1.371853109480983,338.0,97.0,71.11888993007707,51.73221493304268
Vietnam,153.71438007232288,6.0,2055.0,1.6887439385426664,2.0,2.358432162352363,1300.0,71.0,78.05459244744293,68.04707688186411
USA,330.8792769124097,1.0,146.0,4.448645744729144,3.0,4.514676843446528,358.0,97.0,34.832761977321375,9.120593781097044
Germany,29.663106648345337,29.0,2113.0,2.1426825686424227,5.0,0.7902876984600571,366.0,49.0,86.42618914501833,67.0248919208581
Mexico,308.69483518876433,48.0,2186.0,3.142710065463467,2.0,2.172159809251275,1125.0,61.0,72.43257935664117,43.594511830437476
India,361.46312770179463,10.0,4290.0,4.244088889191202,2.0,0.604957456968896,936.0,95.0,51.17387861222895,46.553713786595345
China,190.68760510775394,51.0,2336.0,2.4766834932496034,3.0,2.5079973134714417,881.0,35.0,91.465039735605,56.89008281826565
Germany,115.55124557844871,36.0,457.0,2.0041661686877656,5.0,3.5464696669055686,1190.0,59.0,81.09150244129309,53.47863582789846
Germany,273.43903153573706,38.0,4524.0,4.442685195065165,5.0,0.5022448462513553,1112.0,93.0,73.73902682840388,37.69637424452108
Vietnam,418.2634941734668,32.0,194.0,1.2962298973581614,2.0,3.4531174375123648,270.0,82.0,84.14546702419763,70.40159500388157
USA,168.5382055653589,8.0,294.0,3.6017497802373772,4.0,3.4179090429688435,155.0,34.0,50.01786612356352,25.23071154705868
USA,133.70995578542698,10.0,3492.0,4.354648898497571,4.0,4.581814292221102,714.0,17.0,25.938477973556573,6.811370154948737
India,146.67830123246696,59.0,2097.0,3.8407319240976454,3.0,2.4900436972988613,765.0,81.0,78.68940941165039,16.069136682724114
Vietnam,475.0747549291656,11.0,4915.0,2.496982633805153,1.0,1.2161350370187485,843.0,19.0,77.3102839926049,70.03007709347052
Germany,186.04568872463423,9.0,157.0,4.803254799426185,3.0,3.5691575944966827,671.0,44.0,25.26768133149254,9.666263084229685
Mexico,11.766077545260716,51.0,4216.0,1.5433928910559733,3.0,2.2344415353649287,437.0,1.0,95.60491269903392,69.84301593302271
Vietnam,393.02379190021367,53.0,2625.0,3.84611961732906,4.0,1.2808257638831257,907.0,45.0,75.9875857986936,41.04364541140091
India,352.6446497143412,10.0,100.0,3.872323432696897,5.0,3.324526754689842,389.0,90.0,47.195324953442096,34.26698656196014
India,72.99844965545475,32.0,1318.0,3.4493882244707534,3.0,1.0149628158358788,920.0,8.0,73.06971158993508,48.56256545107277
Vietnam,492.6030820761071,56.0,2843.0,2.9424811952719105,1.0,1.211176634283193,1406.0,96.0,89.29700005500996,63.3926845169058
India,307.9505197995045,19.0,870.0,4.80924554169364,1.0,3.800864788630707,729.0,43.0,26.687652161183337,16.461793889013972
Vietnam,255.38195056089472,4.0,4337.0,2.8654121140126465,5.0,3.6010145997816987,1110.0,78.0,54.11845431327731,37.695064493948806
China,197.28744113521662,46.0,2193.0,2.332380739755999,5.0,3.1958303068842913,223.0,93.0,79.05029720806552,54.1342798831234
Vietnam,450.3496502261826,23.0,1697.0,3.059660355892192,4.0,4.039735114149156,55.0,15.0,51.89851344386476,25.573579888697225
Vietnam,129.542105895096,31.0,696.0,4.2037319992822955,2.0,1.1761315786250806,229.0,18.0,57.940794798196166,25.881239254178993
India,150.02676110775192,53.0,2415.0,1.6520569383623678,2.0,0.8498238070322215,941.0,46.0,100.0,72.66944606186084
India,69.98129527641778,30.0,1616.0,2.4820168906008107,4.0,4.965366834570895,58.0,67.0,66.73247538907714,30.871995321651085
USA,381.9683568362874,41.0,1957.0,3.262661621566774,5.0,2.8184075040632113,1029.0,90.0,60.042452416096324,43.02938732393484
USA,301.8191473988681,43.0,3102.0,4.372193581054008,1.0,4.861167660709681,286.0,69.0,40.92680922615759,9.535175891430445
China,308.44242293470415,13.0,1416.0,2.601332302235428,4.0,3.1707104559301857,664.0,84.0,57.391073349909504,44.52209167392619
USA,117.05051119953717,18.0,2850.0,3.201938760887803,3.0,3.698132697964621,38.0,76.0,63.20723521471374,35.59654479453295
Vietnam,329.0725106722711,41.0,4356.0,1.489939678792266,2.0,1.8315390770534725,996.0,54.0,98.18795503747755,64.5725715412431
India,385.0746391509633,23.0,667.0,1.3764516962637612,5.0,4.403801629199703,346.0,27.0,74.52740989018442,55.94408716745458
USA,185.36538005558774,53.0,887.0,1.8536287042261064,1.0,2.2394153020434806,453.0,17.0,94.01823089826766,54.67109011647105
USA,402.660100541239,31.0,4905.0,3.7425543540091812,3.0,4.453267688312738,405.0,1.0,53.11054953608074,21.553042587015455
China,180.90738838069026,11.0,2872.0,1.8484868721997838,3.0,1.7815720550623104,357.0,33.0,65.83332626594844,67.35303388108868
Germany,381.4878461395509,49.0,3813.0,4.509334362582663,2.0,3.161043690219325,806.0,96.0,47.52542074596766,25.058821769132944
China,26.527752654282303,20.0,4946.0,,2.0,4.020454843520216,1242.0,24.0,30.36135470614945,0.0
Vietnam,280.0706547220898,50.0,2495.0,2.061860014325103,2.0,4.028561060571717,767.0,2.0,84.07963578427518,44.32507902882775
India,485.06801471354447,35.0,3707.0,1.4210577087001295,1.0,4.05077833638901,534.0,94.0,87.30429882211935,58.210389747422575
China,490.80985433437144,24.0,216.0,2.645170860290108,5.0,4.9823805203749485,425.0,50.0,56.35982554576064,35.943951642521746
USA,148.0587633874529,50.0,4625.0,4.174786053929823,2.0,4.807178014210222,466.0,64.0,41.95255682242215,8.693555890810758
India,226.2855546293742,52.0,2164.0,1.4313998754097152,5.0,1.4121516187021352,714.0,86.0,100.0,76.77439470724357
India,40.8591749134502,13.0,2286.0,1.3969613055177796,1.0,2.1623828931405864,722.0,67.0,77.51340877493517,64.2378262426925
USA,437.93724072625383,7.0,3673.0,1.978935257376678,5.0,2.8228766832588916,407.0,79.0,71.85984644020284,64.63127568486388
China,288.60035503870495,28.0,2988.0,3.7707703911990182,1.0,3.772920701435707,1171.0,7.0,56.84047896251432,19.42191480561365
USA,198.69933268085333,24.0,3073.0,2.4973392880789755,3.0,3.5453304689349294,391.0,90.0,73.0748807295544,35.09149934349441
Germany,65.25757365968501,22.0,2709.0,3.9468385952730127,1.0,3.5341727644805245,778.0,71.0,49.076843121574115,16.742084438325513
India,473.9159698934757,58.0,4859.0,2.6191951250421,5.0,1.7721195437976967,263.0,16.0,90.46379829812832,69.58607166733185
Mexico,269.8073334322869,35.0,2665.0,1.316149334648173,5.0,2.018701267637464,244.0,0.0,82.90354548114553,71.93742460705478
Mexico,148.6346852506229,56.0,289.0,4.994247563149913,2.0,1.4248147570774958,1123.0,69.0,59.9988542271719,23.300575591865602
Vietnam,181.60541376443967,47.0,162.0,3.724222557631387,3.0,4.461160157622817,886.0,38.0,47.76658023920825,13.734798078262436
USA,142.64161865185235,11.0,4989.0,3.5250527745600326,4.0,2.3848427938311865,120.0,87.0,39.91252395087317,36.9669748437406
USA,304.8868063399205,49.0,1563.0,2.9741833441496643,1.0,2.6056622727099077,460.0,39.0,79.60434663971255,43.56610313118808
Vietnam,465.68215213244986,11.0,11.0,1.3325418246069503,4.0,4.810728305996231,640.0,94.0,62.88447593200692,53.845285834959604
Vietnam,429.77996363001654,17.0,4290.0,4.940747504666112,1.0,4.624212273674903,1133.0,74.0,30.255097193648744,10.037480139334843
Vietnam,235.58662895872897,35.0,1289.0,2.863069646872567,1.0,1.757340542167551,1247.0,59.0,77.67301037213709,58.89474875470428
India,414.98468752749386,47.0,867.0,1.1653862456044681,3.0,4.496644452890574,1370.0,78.0,79.37278554670985,62.179235453347424
Germany,217.32168582540163,49.0,1798.0,2.3730452896974885,2.0,2.967081366766217,584.0,32.0,88.18817774840522,54.09250623356485
USA,133.63049897173264,18.0,4910.0,1.1316542163051992,3.0,3.444164141634763,198.0,55.0,79.88163133995411,73.51911165441565
India,491.87340648054965,47.0,752.0,3.027117683273096,4.0,2.4318536918775506,837.0,95.0,83.88905258963914,45.700428507942995
Vietnam,158.9049083057027,52.0,3316.0,4.016396980809203,4.0,4.929734007119432,1004.0,80.0,54.40476348188703,13.033146546192958
USA,168.62487318358512,34.0,3099.0,4.829011490678647,1.0,3.578585817524076,808.0,77.0,44.55311172463708,4.997894114828792
India,494.9495052153959,48.0,3275.0,4.373556780523268,2.0,2.077615942446548,1324.0,90.0,62.41535535036895,27.351788440679453
Germany,75.6244716511709,26.0,2412.0,2.084610265276755,5.0,3.0679729128270257,396.0,7.0,67.52920483438373,55.1776048739223
India,382.6616541247506,2.0,3108.0,2.3881572242840594,5.0,4.407274758399241,177.0,86.0,62.19165362704797,53.77928754161597
Germany,468.54825165653597,12.0,3837.0,3.078976512026656,2.0,0.7900314101501122,1049.0,47.0,73.05769059952964,60.63104242404802
Vietnam,260.77954719495517,37.0,871.0,3.740084650854777,1.0,1.4856597644457403,1096.0,34.0,61.49504728243252,45.45641905182134
Germany,11.235663234381818,50.0,3067.0,3.9454143079471553,5.0,0.5321692157992995,925.0,14.0,81.04685423512447,45.82202220977764
USA,193.77888261542208,40.0,2147.0,4.3982529511864605,1.0,1.2145462027817855,95.0,6.0,58.41444470134001,36.60034206764172
Vietnam,64.66880626856528,18.0,965.0,1.898609362816746,3.0,2.965137754439757,1005.0,14.0,65.25556688567396,59.73203198263541
USA,213.9319538575109,42.0,1782.0,1.446887774970539,4.0,2.1841438695963222,1235.0,86.0,94.08685396027062,73.21904710991224
Mexico,397.1131132047195,34.0,2011.0,1.7102705065685435,2.0,2.7255420115316924,316.0,95.0,84.45328961466481,57.684761839673314
China,224.96865895306223,14.0,3249.0,4.773568932178986,3.0,2.6841912314183314,354.0,88.0,34.26886227033277,15.755289773240301
Germany,221.64330945950203,15.0,560.0,1.529459771544126,5.0,1.3477133773848777,719.0,27.0,86.3369225835055,80.64909173826146
China,282.82684369023485,34.0,1090.0,2.275736085629459,3.0,4.199977485167608,301.0,80.0,68.03231829752531,37.49424581633047
China,295.0283865263633,4.0,995.0,1.7830952828201894,3.0,2.0437629783879387,481.0,57.0,67.90644076494438,75.25405617287376
Germany,429.585191311496,6.0,2093.0,1.442905786544523,5.0,4.271569711700195,186.0,4.0,61.397754541444186,62.8402177976571
Vietnam,161.09416522218623,20.0,3485.0,3.107039387407435,3.0,1.3762463456392875,998.0,97.0,58.59802596054657,43.30643788659829
Mexico,412.6189195403278,40.0,3930.0,2.5176001837740065,2.0,2.044012001885556,874.0,89.0,84.52118283013162,64.50196275894893
USA,287.30753685910315,53.0,1477.0,3.9064076147490914,5.0,3.3897701643562694,45.0,73.0,68.45729290122573,28.719260603630484
India,157.25947936140201,0.0,2668.0,2.5700121623160914,5.0,1.9975049228287405,712.0,51.0,60.90828141013687,47.97513230118934
USA,154.6117615629778,24.0,2920.0,3.2224322515593444,1.0,1.4704608540036106,408.0,15.0,56.72870809729913,46.24192276808777
India,186.95738338180502,29.0,208.0,4.282573389617956,5.0,4.734295180231285,128.0,36.0,41.50233366548641,6.58200603175487
USA,315.119688883788,18.0,3886.0,3.109991914850217,5.0,2.530711189025185,850.0,31.0,53.621419687235566,45.217031621494755
Germany,123.09774836637509,23.0,989.0,2.749483704944379,4.0,4.629447619875506,1228.0,19.0,53.870477313123224,30.446795017146172
Mexico,460.963445219411,45.0,3278.0,1.5286044839727357,1.0,4.934918035349952,266.0,59.0,79.07860274689294,52.709421505958964
India,291.7071662471712,59.0,4476.0,3.2375303615729845,2.0,2.151364087860755,1326.0,20.0,81.74777045164637,47.35439310113095
Vietnam,460.80773072804334,14.0,4381.0,1.396413705002813,3.0,2.058662064950853,515.0,95.0,78.03130247821038,73.93356446702823
USA,32.7381357037858,34.0,1658.0,1.4195626442465747,4.0,1.4385300154904643,807.0,34.0,98.89384843121702,77.14943544881903
USA,177.87957152612196,23.0,4513.0,2.8047291416378197,1.0,2.7993094599823256,395.0,59.0,64.22410730089197,41.58736580068538
India,21.175753736935306,35.0,1261.0,3.077599389407044,5.0,1.47030148009772,503.0,48.0,69.39580797572998,49.91304709226365
Vietnam,143.4033893980052,48.0,345.0,3.986113042918471,5.0,1.6123941180473733,226.0,28.0,67.16995211140517,32.763937417876974
Vietnam,432.3831714116082,58.0,4461.0,2.8261078825116597,1.0,3.906788283154847,342.0,94.0,67.60862573242109,38.93775335426064
Germany,27.938760762678417,13.0,4452.0,3.4856605851279086,1.0,2.4682366614004563,142.0,83.0,55.21668366407643,34.117857605266735
Germany,223.71207895871498,21.0,4156.0,4.6792576234644265,4.0,1.4695844122162973,517.0,52.0,41.25865852718176,30.823328554242917
Germany,67.60786453188162,38.0,2431.0,4.760061570047208,4.0,1.841578001013076,1277.0,6.0,58.59218089241158,17.02356592550701
Germany,214.25192303758018,7.0,1769.0,2.0556445854881544,4.0,1.3715803065343548,1355.0,42.0,62.26150544936301,57.13713007672724
Germany,421.0372762895449,47.0,4673.0,2.824545395684111,1.0,1.5822674405554245,823.0,61.0,82.8716944198741,60.07888687593536
Germany,315.3048063672344,53.0,2619.0,3.124547995724127,1.0,3.862950746710812,809.0,50.0,66.94095954943688,29.71335380679696
Mexico,371.01060921239736,15.0,3178.0,2.7878973858270877,4.0,4.341330195722376,1108.0,16.0,52.722808326537745,37.39012105922269
Vietnam,181.06101657029467,45.0,362.0,4.853537021549042,4.0,4.794880065005567,876.0,99.0,43.97197302302158,0.72215331781429
Germany,472.75487055496933,16.0,1288.0,2.161320963664998,1.0,4.957498919343368,1032.0,41.0,54.83650545652528,38.64260652019738
Vietnam,357.53842595195505,4.0,3179.0,3.0769758875099478,5.0,2.3325033501037766,1158.0,31.0,46.748037071643466,60.98741550035295
Vietnam,216.68142144942013,40.0,4928.0,1.5028914287833057,4.0,0.8006150517424329,62.0,80.0,100.0,77.67944376359108
China,218.9677521112569,34.0,2515.0,3.519425621485757,4.0,3.2129588083291725,376.0,0.0,64.23957604306325,25.390321816703036
Mexico,460.1552471922158,52.0,2736.0,2.3126780780815466,1.0,0.8114750067711822,1169.0,36.0,100.0,73.19455882180286
Germany,292.43829978334196,53.0,2884.0,4.222214852917365,2.0,3.63610182352437,603.0,22.0,52.4151569142139,14.735825140213759
USA,356.1258128524904,36.0,267.0,1.5214937452818442,2.0,3.6666816442011383,1407.0,37.0,84.82944969286275,62.24011908887664
India,214.34726001145367,51.0,1647.0,4.519153926299413,4.0,1.1661401437893515,1282.0,79.0,73.66593475423566,39.769853854841884
USA,119.60945473470991,17.0,4551.0,2.7203602611620976,3.0,3.9298752735464952,339.0,79.0,59.32893376182441,34.77390620430503
Mexico,364.5440530772651,20.0,2649.0,,2.0,1.6790544448975053,683.0,82.0,79.6487419104766,61.46618291628669
India,307.83364834928005,41.0,2386.0,4.053669791606431,4.0,2.2122064894765243,1013.0,84.0,75.82383872248663,41.061559058081045
Mexico,255.6580114081419,0.0,718.0,2.2088157985847583,3.0,0.7764250935609434,1422.0,2.0,63.10188727951051,66.85470259120872
Vietnam,315.7702605972873,16.0,1188.0,4.42980035511079,1.0,2.44016772156439,284.0,86.0,49.366996218600086,35.068538400316584
India,112.05993717147449,7.0,2162.0,2.109463349460808,3.0,1.8677824488559138,461.0,61.0,73.54498628897129,56.672366685331895
Vietnam,399.0299662006586,28.0,3206.0,3.926191212159063,4.0,3.37163994988106,670.0,75.0,43.767387850102594,15.091481064834541
USA,474.59977445994986,19.0,1368.0,1.223440206494034,2.0,1.7114443341977958,867.0,62.0,99.80829355171916,85.31825544709865
USA,446.64054064217436,48.0,514.0,3.803909447618236,2.0,3.2850609939997337,155.0,60.0,64.56434633453239,24.389768010046517
India,167.5035152004384,49.0,3423.0,2.0505216360743397,1.0,1.8539171809245563,1243.0,33.0,100.0,65.92759480111609
India,208.94282890821717,36.0,2792.0,3.908058010359659,2.0,1.5600007557954216,771.0,75.0,64.9918782504058,40.23595010843792
Germany,406.117126900805,38.0,679.0,4.307417081221035,5.0,3.840099691039871,942.0,29.0,48.46458157942962,22.84347445643444
Mexico,301.60739410405586,59.0,4595.0,1.6818192706483899,2.0,1.8874178979181324,394.0,37.0,100.0,65.87403463257637
Germany,278.4780774015581,4.0,1521.0,1.6681105701441812,3.0,1.4514155789732808,1202.0,88.0,77.91747641632645,68.38533913179332
Mexico,464.05456409138816,58.0,3521.0,3.9802238840863122,2.0,4.811505821673776,718.0,70.0,68.71522947915184,13.432744469197583
Germany,272.6522308787549,9.0,3807.0,1.6796433819163297,3.0,4.354356233026694,846.0,69.0,52.5508500596521,53.42512567607202
Vietnam,262.31995299778185,5.0,301.0,1.0782216639421751,5.0,2.657359665065499,700.0,70.0,91.15365303110254,70.22900692176187
India,30.58910972051623,6.0,3589.0,1.246555216890263,1.0,0.8353303846334552,889.0,85.0,87.6606243328062,74.91320542501302
USA,44.01430970916744,34.0,2886.0,1.1043656896183327,5.0,2.891437259678199,13.0,46.0,98.72454729215565,68.22864111079562
